text_unit_id,1st_element
論語集註大全-陽貨-15-01,"<canon id=""論語-陽貨-15-01"">○子曰：「鄙夫可與事君也與哉？</canon>"
論語集註大全-陽貨-15-02,"<canon id=""論語-陽貨-15-02"">其未得之也，患得之；旣得之，患失之。</canon>"
論語集註大全-陽貨-15-03,"<canon id=""論語-陽貨-15-03"">苟患失之，無所不至矣。」</canon>"
論語集註大全-陽貨-16-01,"<canon id=""論語-陽貨-16-01"">○子曰：「古者民有三疾，今也或是之亡也。</canon>"
論語集註大全-陽貨-16-02,"<canon id=""論語-陽貨-16-02"">古之狂也肆，今之狂也蕩；古之矜也廉，今之矜也忿戾；古之愚也直，今之愚也詐而已矣。」</canon>"
論語集註大全-陽貨-17-01,"<canon id=""論語-陽貨-17-01"">○子曰：「巧言令色，鮮矣仁。」</canon>"
論語集註大全-陽貨-18-01,"<canon id=""論語-陽貨-18-01"">○子曰：「惡紫之奪朱也，惡鄭聲之亂雅樂也，惡利口之覆邦家者。」</canon>"
論語集註大全-陽貨-19-01,"<canon id=""論語-陽貨-19-01"">○子曰：「予欲無言。」</canon>"
論語集註大全-陽貨-19-02,"<canon id=""論語-陽貨-19-02"">子貢曰：「子如不言，則小子何述焉？」</canon>"
論語集註大全-陽貨-19-03,"<canon id=""論語-陽貨-19-03"">子曰：「天何言哉？四時行焉，百物生焉，天何言哉？」</canon>"
論語集註大全-陽貨-20-01,"<canon id=""論語-陽貨-20-01"">○孺悲欲見孔子，孔子辭以疾。將命者出戶，取瑟而歌，使之聞之。</canon>"
論語集註大全-陽貨-21-01,"<canon id=""論語-陽貨-21-01"">○宰我問：「三年之喪，期已久矣。</canon>"
論語集註大全-陽貨-21-02,"<canon id=""論語-陽貨-21-02"">君子三年不爲禮，禮必壞；三年不爲樂，樂必崩。</canon>"
論語集註大全-陽貨-21-03,"<canon id=""論語-陽貨-21-03"">舊穀旣沒，新穀旣升，鑽燧改火，期可已矣。」</canon>"
論語集註大全-陽貨-21-04,"<canon id=""論語-陽貨-21-04"">子曰：「食夫稻，衣夫錦，於女安乎？」曰：「安。」</canon>"
論語集註大全-陽貨-21-05,"<canon id=""論語-陽貨-21-05"">「女安則爲之！夫君子之居喪，食旨不甘，聞樂不樂，居處不安，故不爲也。今女安，則爲之！」</canon>"
論語集註大全-陽貨-21-06,"<canon id=""論語-陽貨-21-06"">宰我出。子曰：「予之不仁也！子生三年，然後免於父母之懷。夫三年之喪，天下之通喪也。予也有三年之愛於其父母乎？」</canon>"
論語集註大全-陽貨-22-01,"<canon id=""論語-陽貨-22-01"">○子曰：「飽食終日，無所用心，難矣哉！不有博奕者乎？爲之猶賢乎已。」</canon>"
論語集註大全-陽貨-23-01,"<canon id=""論語-陽貨-23-01"">○子路曰：「君子尙勇乎？」子曰：「君子義以爲上。君子有勇而無義爲亂，小人有勇而無義爲盜。」</canon>"
論語集註大全-陽貨-24-01,"<canon id=""論語-陽貨-24-01"">○子貢曰：「君子亦有惡乎？」子曰：「有惡：惡稱人之惡者，惡居下流而訕上者，惡勇而無禮者，惡果敢而窒者。」</canon>"
論語集註大全-陽貨-24-02,"<canon id=""論語-陽貨-24-02"">曰：「賜也亦有惡乎？」「惡徼以爲知者，惡不孫以爲勇者，惡訐以爲直者。」</canon>"
論語集註大全-陽貨-25-01,"<canon id=""論語-陽貨-25-01"">○子曰：「唯女子與小人爲難養也，近之則不孫，遠之則怨。」</canon>"
論語集註大全-陽貨-26-01,"<canon id=""論語-陽貨-26-01"">○子曰：「年四十而見惡焉，其終也已。」</canon>"
論語集註大全-微子,"<heading id=""論語-微子"">論語集註大全 / 微子</heading>"
論語集註大全-微子-01-01,"<canon id=""論語-微子-01-01"">○微子去之，箕子爲之奴，比干諫而死。</canon>"
論語集註大全-微子-01-02,"<canon id=""論語-微子-01-02"">孔子曰：「殷有三仁焉。」</canon>"
論語集註大全-微子-02-01,"<canon id=""論語-微子-02-01"">○柳下惠爲士師，三黜。人曰：「子未可以去乎？」曰：「直道而事人，焉往而不三黜？枉道而事人，何必去父母之邦？」</canon>"
論語集註大全-微子-03-01,"<canon id=""論語-微子-03-01"">○齊景公待孔子，曰：「若季氏，則吾不能；以季孟之間待之。」曰：「吾老矣，不能用也。」孔子行。</canon>"
論語集註大全-微子-04-01,"<canon id=""論語-微子-04-01"">○齊人歸女樂，季桓子受之，三日不朝，孔子行。</canon>"
論語集註大全-微子-05-01,"<canon id=""論語-微子-05-01"">○楚狂接輿歌而過孔子曰：「鳳兮鳳兮！何德之衰？往者不可諫，來者猶可追。已而，已而！今之從政者殆而！」</canon>"
論語集註大全-微子-05-02,"<canon id=""論語-微子-05-02"">孔子下，欲與之言。趨而辟之，不得與之言。</canon>"
論語集註大全-微子-06-01,"<canon id=""論語-微子-06-01"">○長沮、桀溺耦而耕，孔子過之，使子路問津焉。</canon>"
論語集註大全-微子-06-02,"<canon id=""論語-微子-06-02"">長沮曰：「夫執輿者爲誰？」子路曰：「爲孔丘。」曰：「是魯孔丘與？」曰：「是也。」曰：「是知津矣。」</canon>"
論語集註大全-微子-06-03,"<canon id=""論語-微子-06-03"">問於桀溺。桀溺曰：「子爲誰？」曰：「爲仲由。」曰：「是魯孔丘之徒與？」對曰：「然。」曰：「滔滔者天下皆是也，而誰以易之？且而與其從辟人之士也，豈若從辟世之士哉？」耰而不輟。</canon>"
論語集註大全-微子-06-04,"<canon id=""論語-微子-06-04"">子路行以告。夫子憮然曰：「鳥獸不可與同群，吾非斯人之徒與而誰與？天下有道，丘不與易也。」</canon>"
論語集註大全-微子-07-01,"<canon id=""論語-微子-07-01"">○子路從而後，遇丈人，以杖荷蓧。子路問曰：「子見夫子乎？」丈人曰：「四體不勤，五穀不分，孰爲夫子？」植其杖而芸。</canon>"
論語集註大全-微子-07-02,"<canon id=""論語-微子-07-02"">子路拱而立。</canon>"
論語集註大全-微子-07-03,"<canon id=""論語-微子-07-03"">止子路宿，殺鷄爲黍而食之，見其二子焉。明日，子路行以告。子曰：「隱者也。」使子路反見之。至則行矣。</canon>"
論語集註大全-微子-07-04,"<canon id=""論語-微子-07-04"">子路曰：「不仕無義。長幼之節，不可廢也；君臣之義，如之何其廢之？欲潔其身，而亂大倫。君子之仕也，行其義也。道之不行，已知之矣。」</canon>"
論語集註大全-微子-08-01,"<canon id=""論語-微子-08-01"">○逸民：伯夷、叔齊、虞仲、夷逸、朱張、柳下惠、少連。</canon>"
論語集註大全-微子-08-02,"<canon id=""論語-微子-08-02"">子曰：「不降其志，不辱其身，伯夷、叔齊與！」</canon>"
論語集註大全-微子-08-03,"<canon id=""論語-微子-08-03"">謂柳下惠、少連：「降志辱身矣，言中倫，行中慮，其斯而已矣。」</canon>"
論語集註大全-微子-08-04,"<canon id=""論語-微子-08-04"">謂虞仲、夷逸：「隱居放言，身中淸，廢中權。」</canon>"
論語集註大全-微子-08-05,"<canon id=""論語-微子-08-05"">「我則異於是，無可無不可。」</canon>"
論語集註大全-微子-09-01,"<canon id=""論語-微子-09-01"">○大師摯適齊，</canon>"
論語集註大全-微子-09-02,"<canon id=""論語-微子-09-02"">亞飯干適楚，三飯繚適蔡，四飯缺適秦，</canon>"
論語集註大全-微子-09-03,"<canon id=""論語-微子-09-03"">鼓方叔入於河，</canon>"
論語集註大全-微子-09-04,"<canon id=""論語-微子-09-04"">播鼗武入於漢，</canon>"
論語集註大全-微子-09-05,"<canon id=""論語-微子-09-05"">少師陽、擊磬襄入於海。</canon>"
論語集註大全-微子-10-01,"<canon id=""論語-微子-10-01"">○周公謂魯公曰：「君子不施其親，不使大臣怨乎不以。故舊無大故，則不棄也。無求備於一人。」</canon>"
論語集註大全-微子-11-01,"<canon id=""論語-微子-11-01"">○周有八士：伯達、伯适、仲突、仲忽、叔夜、叔夏、季隨、季騧。</canon>"
論語集註大全-子張,"<heading id=""論語-子張"">論語集註大全 / 子張</heading>"
論語集註大全-子張-01-01,"<canon id=""論語-子張-01-01"">○子張曰：「士見危致命，見得思義，祭思敬，喪思哀，其可已矣。」</canon>"
論語集註大全-子張-02-01,"<canon id=""論語-子張-02-01"">○子張曰：「執德不弘，信道不篤，焉能爲有？焉能爲亡？」</canon>"
論語集註大全-子張-03-01,"<canon id=""論語-子張-03-01"">○子夏之門人問交於子張。子張曰：「子夏云何？」對曰：「子夏曰：『可者與之，其不可者拒之。』」子張曰：「異乎吾所聞：君子尊賢而容衆，嘉善而矜不能。我之大賢與，於人何所不容？我之不賢與，人將拒我，如之何其拒人也？」</canon>"
論語集註大全-子張-04-01,"<canon id=""論語-子張-04-01"">○子夏曰：「雖小道，必有可觀者焉；致遠恐泥，是以君子不爲也。」</canon>"
論語集註大全-子張-05-01,"<canon id=""論語-子張-05-01"">○子夏曰：「日知其所亡，月無忘其所能，可謂好學也已矣。」</canon>"
論語集註大全-子張-06-01,"<canon id=""論語-子張-06-01"">○子夏曰：「博學而篤志，切問而近思，仁在其中矣。」</canon>"
論語集註大全-子張-07-01,"<canon id=""論語-子張-07-01"">○子夏曰：「百工居肆以成其事，君子學以致其道。」</canon>"
論語集註大全-子張-08-01,"<canon id=""論語-子張-08-01"">○子夏曰：「小人之過也必文。」</canon>"
論語集註大全-子張-09-01,"<canon id=""論語-子張-09-01"">○子夏曰：「君子有三變：望之儼然，卽之也溫，聽其言也厲。」</canon>"
論語集註大全-子張-10-01,"<canon id=""論語-子張-10-01"">○子夏曰：「君子信而後勞其民，未信則以爲厲己也；信而後諫，未信則以爲謗己也。」</canon>"
論語集註大全-子張-11-01,"<canon id=""論語-子張-11-01"">○子夏曰：「大德不踰閑，小德出入可也。」</canon>"
論語集註大全-子張-12-01,"<canon id=""論語-子張-12-01"">○子游曰：「子夏之門人小子，當灑掃應對進退則可矣，抑末也。本之則無，如之何？」</canon>"
論語集註大全-子張-12-02,"<canon id=""論語-子張-12-02"">子夏聞之曰：「噫！言游過矣！君子之道，孰先傳焉？孰後倦焉？譬諸草木，區以別矣。君子之道，焉可誣也？有始有卒者，其惟聖人乎！」</canon>"
論語集註大全-子張-13-01,"<canon id=""論語-子張-13-01"">○子夏曰：「仕而優則學，學而優則仕。」</canon>"
論語集註大全-子張-14-01,"<canon id=""論語-子張-14-01"">○子游曰：「喪致乎哀而止。」</canon>"
論語集註大全-子張-15-01,"<canon id=""論語-子張-15-01"">○子游曰：「吾友張也爲難能也，然而未仁。」</canon>"
論語集註大全-子張-16-01,"<canon id=""論語-子張-16-01"">○曾子曰：「堂堂乎張也，難與竝爲仁矣。」</canon>"
論語集註大全-子張-17-01,"<canon id=""論語-子張-17-01"">○曾子曰：「吾聞諸夫子：人未有自致者也，必也親喪乎！」</canon>"
論語集註大全-子張-18-01,"<canon id=""論語-子張-18-01"">○曾子曰：「吾聞諸夫子：孟莊子之孝也，其他可能也；其不改父之臣與父之政，是難能也。」</canon>"
論語集註大全-子張-19-01,"<canon id=""論語-子張-19-01"">○孟氏使陽膚爲士師，問於曾子。曾子曰：「上失其道，民散久矣。如得其情，則哀矜而勿喜。」</canon>"
論語集註大全-子張-20-01,"<canon id=""論語-子張-20-01"">○子貢曰：「紂之不善，不如是之甚也。是以君子惡居下流，天下之惡皆歸焉。」</canon>"
論語集註大全-子張-21-01,"<canon id=""論語-子張-21-01"">○子貢曰：「君子之過也，如日月之食焉：過也，人皆見之；更也，人皆仰之。」</canon>"
論語集註大全-子張-22-01,"<canon id=""論語-子張-22-01"">○衛公孫朝問於子貢曰：「仲尼焉學？」</canon>"
論語集註大全-子張-22-02,"<canon id=""論語-子張-22-02"">子貢曰：「文武之道，未墜於地，在人。賢者識其大者，不賢者識其小者，莫不有文武之道焉。夫子焉不學？而亦何常師之有？」</canon>"
論語集註大全-子張-23-01,"<canon id=""論語-子張-23-01"">○叔孫武叔語大夫於朝曰：「子貢賢於仲尼。」</canon>"
論語集註大全-子張-23-02,"<canon id=""論語-子張-23-02"">子服景伯以告子貢。子貢曰：「譬之宮牆，賜之牆也及肩，窺見室家之好。</canon>"
論語集註大全-子張-23-03,"<canon id=""論語-子張-23-03"">夫子之牆數仞，不得其門而入，不見宗廟之美，百官之富。</canon>"
論語集註大全-子張-23-04,"<canon id=""論語-子張-23-04"">得其門者或寡矣。夫子之云，不亦宜乎！」</canon>"
論語集註大全-子張-24-01,"<canon id=""論語-子張-24-01"">○叔孫武叔毁仲尼。子貢曰：「無以爲也！仲尼不可毁也。他人之賢者，丘陵也，猶可踰也；仲尼，日月也，無得而踰焉。人雖欲自絶，其何傷於日月乎？多見其不知量也。」</canon>"
論語集註大全-子張-25-01,"<canon id=""論語-子張-25-01"">○陳子禽謂子貢曰：「子爲恭也，仲尼豈賢於子乎？」</canon>"
論語集註大全-子張-25-02,"<canon id=""論語-子張-25-02"">子貢曰：「君子一言以爲知，一言以爲不知，言不可不愼也。</canon>"
論語集註大全-子張-25-03,"<canon id=""論語-子張-25-03"">夫子之不可及也，猶天之不可階而升也。</canon>"
論語集註大全-子張-25-04,"<canon id=""論語-子張-25-04"">夫子之得邦家者，所謂立之斯立，道之斯行，綏之斯來，動之斯和。其生也榮，其死也哀，如之何其可及也？」</canon>"
論語集註大全-堯曰,"<heading id=""論語-堯曰"">論語集註大全 / 堯曰</heading>"
論語集註大全-堯曰-01-01,"<canon id=""論語-堯曰-01-01"">○堯曰：「咨！爾舜！天之曆數在爾躬，允執厥中。四海困窮，天祿永終。」</canon>"
論語集註大全-堯曰-01-02,"<canon id=""論語-堯曰-01-02"">舜亦以命禹。</canon>"
論語集註大全-堯曰-01-03,"<canon id=""論語-堯曰-01-03"">曰：「予小子履，敢用玄牡，敢昭告于皇皇后帝：有罪不敢赦。帝臣不蔽，簡在帝心。朕躬有罪，無以萬方；萬方有罪，罪在朕躬。」</canon>"
論語集註大全-堯曰-01-04,"<canon id=""論語-堯曰-01-04"">周有大賚，善人是富。</canon>"
論語集註大全-堯曰-01-05,"<canon id=""論語-堯曰-01-05"">「雖有周親，不如仁人。百姓有過，在予一人。」</canon>"
論語集註大全-堯曰-01-06,"<canon id=""論語-堯曰-01-06"">謹權量，審法度，修廢官，四方之政行焉。</canon>"
論語集註大全-堯曰-01-07,"<canon id=""論語-堯曰-01-07"">興滅國，繼絶世，擧逸民，天下之民歸心焉。</canon>"
論語集註大全-堯曰-01-08,"<canon id=""論語-堯曰-01-08"">所重：民、食、喪、祭。</canon>"
論語集註大全-堯曰-01-09,"<canon id=""論語-堯曰-01-09"">寬則得衆，信則民任焉，敏則有功，公則說。</canon>"
論語集註大全-堯曰-02-01,"<canon id=""論語-堯曰-02-01"">○子張問於孔子曰：「何如斯可以從政矣？」子曰：「尊五美，屛四惡，斯可以從政矣。」子張曰：「何謂五美？」子曰：「君子惠而不費，勞而不怨，欲而不貪，泰而不驕，威而不猛。」子張曰：「何謂惠而不費？」子曰：「因民之所利而利之，斯不亦惠而不費乎？擇可勞而勞之，又誰怨？欲仁而得仁，又焉貪？君子無衆寡，無小大，無敢慢，斯不亦泰而不驕乎？君子正其衣冠，尊其瞻視，儼然人望而畏之，斯不亦威而不猛乎？」</canon>"
論語集註大全-堯曰-02-02,"<canon id=""論語-堯曰-02-02"">子張曰：「何謂四惡？」子曰：「不敎而殺謂之虐，不戒視成謂之暴，慢令致期謂之賊，猶之與人也，出納之吝謂之有司。」</canon>"
論語集註大全-堯曰-03-01,"<canon id=""論語-堯曰-03-01"">○子曰：「不知命，無以爲君子也；</canon>"
論語集註大全-堯曰-03-02,"<canon id=""論語-堯曰-03-02"">不知禮，無以立也；</canon>"
論語集註大全-堯曰-03-03,"<canon id=""論語-堯曰-03-03"">不知言，無以知人也。」</canon>"
